CIP7;CIP13;EAN13;Laboratoire;Gamme;Libellé;TVA;Prix A HT;Remise1;Colisage;QteMin
;3400930097274;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;FUSIDATE DE SODIUM VIATRIS 250 mg Cpr pell Plq/10;0.021;5.25;0.05;1;1
;3400930097533;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;CYAMEMAZINE VIATRIS 25 mg Cpr pell séc Plq/30;0.021;2.84;0.025;216;1
;3400930103456;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE VIATRIS 50 mg/12,5 mg/200 mg Cpr pell Fl/100;0.021;31.88;0.15;1;1
;3400930103494;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE VIATRIS 75 mg/18,75 mg/200 mg Cpr pell Fl/100;0.021;32.73;0.15;1;1
;3400930103531;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE VIATRIS 100 mg/25 mg/200 mg Cpr pell Fl/100;0.021;33.15;0.15;1;1
;3400930103579;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVO/CARB VIATRIS 125mg/31,25mg/200mg Fl/100;0.021;34.21;0.15;1;1
;3400930103623;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE VIATRIS 150 mg/37,5 mg/200 mg Cpr pell Fl/100;0.021;34.85;0.15;1;1
;3400930103678;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVO/CARB VIATRIS 175mg/43,75mg/200mg Fl/100;0.021;35.7;0.15;1;1
;3400930103722;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LEVODOPA/CARBIDOPA/ENTACAPONE VIATRIS 200 mg/50 mg/200 mg Cpr pell Fl/100;0.021;36.55;0.15;1;1
;3400930105115;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ESCITALOPRAM VIATRIS 15 mg Cpr pell séc Fl/28;0.021;2.98;0.05;1;1
;3400930105122;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ESCITALOPRAM VIATRIS 10 mg Cpr pell séc Fl/28;0.021;2.98;0.05;1;1
;3400930105177;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;TRAVOPROST/TIMOLOL VIATRIS 40 µg/ml+5 mg/ml Collyre sol Fl;0.021;4.68;0.22;1;1
;3400930105801;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ESCITALOPRAM VIATRIS 5 mg Cpr pell Plq/28x1;0.021;2.26;0.22;1;1
;3400930107683;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BIMATOPROST/TIMOLOL VIATRIS 0,3 mg/ml + 5 mg/ml Collyre sol Fl/3ml;0.021;4.79;0.15;1;1
;3400930110775;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ERLOTINIB VIATRIS 25 mg Cpr pell Plq/30x1;0.021;132.06;0.22;1;1
;3400930110959;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ERLOTINIB VIATRIS 100 mg Cpr pell Plq/30x1;0.021;480.45;0.22;1;1
;3400930110973;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ERLOTINIB VIATRIS 150 mg Cpr pell Plq/30x1;0.021;593.46;0.22;1;1
;3400930114698;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;TRAMADOL/PARACETAMOL VIATRIS 37,5 mg/325 mg Cpr pell Fl/20;0.021;1.09;0.05;1;1
;3400930115343;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;FLECAINIDE VIATRIS LP 50 mg Gél LP Plq/30;0.021;6.19;0.15;32;1
;3400930115350;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;FLECAINIDE VIATRIS LP 100 mg Gél LP Plq/30;0.021;6.19;0.15;28;1
;3400930115367;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;FLECAINIDE VIATRIS LP 150 mg Gél LP Plq/30;0.021;6.19;0.15;28;1
;3400930115374;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;FLECAINIDE VIATRIS LP 200 mg Gél LP Plq/30;0.021;6.92;0.05;28;1
;3400930115572;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ENTECAVIR VIATRIS 0,5 mg Cpr pell Plq/30;0.021;89.21;0.22;1;1
;3400930119884;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DICLOFENAC VIATRIS LP 75 mg Cpr enr LP Plq/30;0.021;3.37;0.05;231;1
;3400930127674;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEVIRAPINE VIATRIS LP 400 mg Cpr LP Plq/30x1;0.021;25.9;0.22;1;1
;3400930129739;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;INHIXA 2000 UI (20 mg)/0,2 ml S inj en seringue préremplie 2Ser+prot aig;0.021;3.76;0;1;1
;3400930129753;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;INHIXA 4000 UI (40 mg)/0,4 ml S inj en seringue préremplie 2Ser+prot aig;0.021;7.48;0;1;1
;3400930130230;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ABACAVIR/LAMIVUDINE VIATRIS 600 mg/300 mg Cpr pell Plq/30x1;0.021;89.68;0.22;1;1
;3400930130308;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ANAGRELIDE VIATRIS 0,5 mg Gél Fl/100;0.021;102.85;0.22;1;1
;3400930130506;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ENALAPRIL/LERCANIDIPINE VIATRIS 20 mg/10 mg Cpr pell Plq/30;0.021;3.96;0.22;1;1
;3400930132579;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;APREPITANT VIATRIS 80 mg Gél Plq/2;0.021;9.4;0.22;1;1
;3400930132586;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;APREPITANT VIATRIS 125 mg/80 mg Gél Plq/125mg+2x80mg;0.021;14.1;0.22;1;1
;3400930136522;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;GLICLAZIDE VIATRIS 60 mg Cpr LP Plq/30;0.021;1.99;0.15;120;1
;3400930136546;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;GLICLAZIDE VIATRIS 60 mg Cpr LP Plq/90;0.021;5.97;0.15;1;1
;3400930136577;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;GLICLAZIDE VIATRIS 60 mg Cpr LP Fl/30;0.021;2.22;0.05;1;1
;3400930136652;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;CELECOXIB VIATRIS 200 mg Gél Plq/30;0.021;3.57;0.15;100;1
;3400930137147;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;AMOXICILLINE VIATRIS 1 g Cpr disp Plq PVC/TE/PVDC/Alu/6;0.021;1.43;0.05;140;1
;3400930139448;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ABACAVIR VIATRIS 300 mg Cpr pell séc Plq alu/60x1;0.021;84.61;0.05;1;1
;3400930140734;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;FULVESTRANT MYLAN 250 mg S inj en seringue préremplie Ser/5ml+Aig;0.021;68;0.15;1;1
;3400930149768;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ARIPIPRAZOLE VIATRIS 15 mg Cpr orodisp Plq/28x1;0.021;12.38;0.15;1;1
;3400930150702;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BUPRENORPHINE/NALOXONE VIATRIS 8 mg/2 mg Cpr subl sécable Plq/7x1;0.021;3.5;0.05;1;1
;3400930150726;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BUPRENORPHINE/NALOXONE VIATRIS 8 mg/2 mg Cpr subl sécable Plq/28x1;0.021;15.63;0.05;1;1
;3400930150740;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BUPRENORPHINE/NALOXONE VIATRIS 2 mg/0,5 mg Cpr subl sécable Plq/7x1;0.021;1.22;0.05;1;1
;3400930150764;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BUPRENORPHINE/NALOXONE VIATRIS 2 mg/0,5 mg Cpr subl sécable Plq/28x1;0.021;5.25;0.05;1;1
;3400930151198;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MOMETASONE VIATRIS 50 µg/dose Susp pulv nas Fl/18g(140 doses);0.021;3.66;0.025;60;1
;3400930151310;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IRBESARTAN VIATRIS 150 mg Cpr Fl/30;0.021;2.85;0.05;1;1
;3400930151655;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MODAFINIL VIATRIS 100 mg Cpr Plq/30;0.021;25.95;0.22;1;1
;3400930152409;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EVEROLIMUS VIATRIS 2,5 mg Cpr Plq/30;0.021;310.42;0.22;1;1
;3400930152447;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EVEROLIMUS VIATRIS 10 mg Cpr Plq/30;0.021;808.88;0.22;1;1
;3400930155981;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEBIVOLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/12,5 mg Cpr pell Plq/30;0.021;3.28;0.05;1;1
;3400930155998;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEBIVOLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/12,5 mg Cpr pell Plq/90;0.021;9.34;0.05;1;1
;3400930156018;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEBIVOLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/25 mg Cpr pell Plq/30;0.021;3.28;0.05;1;1
;3400930156025;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;NEBIVOLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/25 mg Cpr pell Plq/90;0.021;9.34;0.05;1;1
;3400930156674;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;AGOMELATINE VIATRIS 25 mg Cpr Plq/28;0.021;9.74;0.15;1;1
;3400930156827;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VERAPAMIL VIATRIS LP 240 mg Cpr pell séc LP Plq/30;0.021;4.15;0.05;96;1
;3400930156834;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VERAPAMIL VIATRIS LP 240 mg Cpr pell séc LP Plq/90;0.021;11.83;0.05;48;1
;3400930161531;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ATAZANAVIR VIATRIS 300 mg Gél Plq/30;0.021;104.44;0.22;1;1
;3400930164198;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;CYAMEMAZINE VIATRIS 100 mg Cpr pell séc Plq/25;0.021;6.36;0.15;128;1
;3400930169162;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACIDE ALENDRONIQUE/VITAMINE D3 VIATRIS 70 mg/2800 UI Cpr Plq/4;0.021;3.88;0.22;1;1
;3400930169186;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACIDE ALENDRONIQUE/VITAMINE D3 VIATRIS 70 mg/2800 UI Cpr Plq/12;0.021;10.52;0.22;1;1
;3400930169209;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACIDE ALENDRONIQUE/VITAMINE D3 VIATRIS 70 mg/5600 UI Cpr Plq/4;0.021;3.88;0.22;1;1
;3400930169223;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACIDE ALENDRONIQUE/VITAMINE D3 VIATRIS 70 mg/5600 UI Cpr Plq/12;0.021;10.52;0.22;1;1
;3400930169346;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;APOMORPHINE VIATRIS 5 mg/ml S inj 10Amp/10ml;0.021;56.85;0.05;1;1
;3400930169452;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;GABAPENTINE VIATRIS 600 mg Cpr pell séc Plq PVC/PVDC/Alu/90;0.021;19.58;0.15;1;1
;3400930169476;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;GABAPENTINE VIATRIS 800 mg Cpr pell séc Plq PVC/PVDC/Alu/90;0.021;19.58;0.15;1;1
;3400930171066;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ULIPRISTAL ACETATE VIATRIS 30 mg Cpr pell Plq/1;0.021;5;0.05;280;1
;3400930172230;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 150 mg/12,5 mg Cpr Plq/30;0.021;2.55;0.15;1;1
;3400930172247;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 150 mg/12,5 mg Cpr Plq/90;0.021;7.02;0.22;84;1
;3400930172346;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 300 mg/12,5 mg Cpr Plq/30;0.021;2.85;0.05;1;1
;3400930172360;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 300 mg/25 mg Cpr Plq/30;0.021;2.85;0.05;1;1
;3400930172377;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IRBESARTAN/HYDROCHLOROTHIAZIDE VIATRIS 300 mg/25 mg Cpr Plq/90;0.021;8.78;0.025;1;1
;3400930172520;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VERAPAMIL VIATRIS 120 mg Gél Plq/30;0.021;2.14;0.05;1;1
;3400930172537;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VERAPAMIL VIATRIS 120 mg Gél Plq/90;0.021;6.41;0.05;1;1
;3400930172735;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;KETOCONAZOLE VIATRIS 2 % Cr T/15g;0.021;1.58;0.05;1;1
;3400930173398;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SILODOSINE VIATRIS 4 mg Gél Plq/30;0.021;3.43;0.025;1;1
;3400930173442;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SILODOSINE VIATRIS 8 mg Gél Plq/30;0.021;3.43;0.025;1;1
;3400930176207;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PROPIO FLUT VIATR 100µg/50µg/d Pdr i u i/60ud;0.021;13.45;0.025;1;1
;3400930176245;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PROPIO FLUT VIATR 250µg/50µg/dose P i i/60ud;0.021;15.77;0.025;56;1
;3400930176290;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PROPIO FLUT VIATR 500µg/50µg/dose P u i/60ud;0.021;17.65;0.025;56;1
;3400930182543;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACIDE ACETYLSALICYLIQUE VIATRIS 100 mg Cpr gastro-rés Plq/30;0.021;1.21;0.025;1;1
;3400930183571;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 1,25 mg Cpr pell Plq unit/90;0.021;7.16;0.22;100;1
;3400930183748;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 2,5 mg Cpr pell séc Plq unit PVC/PVDC/Alu/30;0.021;2.51;0.22;280;1
;3400930183755;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 2,5 mg Cpr pell séc Plq unit PVC/PVDC/Alu/90;0.021;7.16;0.22;140;1
;3400930183960;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 3,75 mg Cpr pell séc Plq unit PVC/PVDC/Alu/30;0.021;2.51;0.22;1;1
;3400930184059;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 5 mg Cpr pell séc Plq unit PVC/PVDC/Alu/30;0.021;1.26;0.22;200;1
;3400930184066;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 5 mg Cpr pell séc Plq unit PVC/PVDC/Alu/90;0.021;3.59;0.22;140;1
;3400930184318;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 7,5 mg Cpr pell séc Plq unit PVC/PVDC/Alu/30;0.021;2.51;0.22;1;1
;3400930184417;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 10 mg Cpr pell séc Plq PVC/PVDC/Alu/30x1;0.021;2.51;0.22;1;1
;3400930184424;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS 10 mg Cpr pell séc Plq PVC/PVDC/Alu/90x1;0.021;7.16;0.22;1;1
;3400930188606;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DUTASTERIDE/TAMSULOSINE VIATRIS 0,5 mg/0,4 mg Gél Fl/30;0.021;7.21;0.15;1;1
;3400930190647;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BORAX/AC BOR VIATRIS 12mg/18mg/ml 20Unid/5ml;0.021;1.32;0.05;42;1
;3400930199527;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS SANTE 10 mg Cpr pell séc Plq PVC/alu/30;0.021;2.51;0.22;1;1
;3400930199534;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BISOPROLOL VIATRIS SANTE 10 mg Cpr pell séc Plq PVC/alu/90;0.021;7.16;0.22;1;1
;3400930202975;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;URAPIDIL VIATRIS LP 30 mg Gél LP Fl/30;0.021;2.4;0.05;1;1
;3400930206461;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MIDAZOLAM VIATRIS 5 mg/ml S inj ou rectale 10Amp ver/1ml;0.021;12.83;0.05;1;1
;3400930206478;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MIDAZOLAM VIATRIS 5 mg/ml S inj ou rectale 10Amp ver/10ml;0.021;26.6;0.05;1;1
;3400930207420;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;CICLOPIROX OLAMINE VIATRIS 1 % Cr T/30g;0.021;1.84;0.05;72;1
;3400930208502;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;TIXOCORTOL VIATRIS 1 % Susp nas Fl/10ml;0.021;1.29;0.025;144;1
;3400930212547;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DIVALCOTE Gé 250 mg Cpr gastro-rés Plq alu/30;0.021;3.19;0.025;60;1
;3400930212578;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DIVALCOTE Gé 500 mg Cpr gastro-rés Plq alu/90;0.021;19.08;0.025;12;1
;3400930213865;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ACIDE FOLIQUE VIATRIS 5 mg Cpr Plq PVC/PVDC/Alu/20;0.021;0.7;0.22;315;1
;3400930218327;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;TRAVOPROST VIATRIS 40 µg/ml Collyre sol Fl/2,5ml;0.021;4.02;0.15;1;1
;3400930218808;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;DEXAMETHASONE VIATRIS 4 mg/1 ml S inj en ampoule 5Amp ver/1ml;0.021;22.5;0.025;1;1
;3400930220399;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;LANTHANE VIATRIS 750 mg Cpr à croquer 6Fl/15 (90);0.021;65.91;0.05;1;1
;3400930224755;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EZETIMIBE VIATRIS 10 mg Cpr 30Plq PVC/PVDC/Alu/1;0.021;7.79;0.22;12;1
;3400930224762;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;EZETIMIBE VIATRIS 10 mg Cpr 90Plq PVC/PVDC/Alu/1;0.021;22.2;0.22;1;1
;3400930226766;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SIMVASTATINE VIATRIS 10 mg Cpr pell Plq PVC/PVDC/Alu/28;0.021;1.37;0.22;240;1
;3400930226872;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SIMVASTATINE VIATRIS 20 mg Cpr pell séc Plq PVC/PVDC/Alu/28;0.021;1.68;0.22;1;1
;3400930226919;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SIMVASTATINE VIATRIS 20 mg Cpr pell séc Plq PVC/PVDC/Alu/84;0.021;5.06;0.22;105;1
;3400930227022;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SIMVASTATINE VIATRIS 40 mg Cpr pell Plq PVC/PVDC/Alu/28;0.021;1.68;0.22;1;1
;3400930227053;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SIMVASTATINE VIATRIS 40 mg Cpr pell Plq PVC/PVDC/Alu/84;0.021;5.06;0.22;1;1
;3400930228371;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MIDODRINE VIATRIS 2,5 mg Cpr Plq/30x1;0.021;4.27;0.15;1;1
;3400930228388;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;MIDODRINE VIATRIS 2,5 mg Cpr Plq/90x1;0.021;12.81;0.15;1;1
;3400930233542;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;BILASTINE VIATRIS 20 mg Cpr Plq/30;0.021;2.31;0.025;100;1
;3400930234792;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VILDAGLIPTINE VIATRIS 50 mg Cpr Plq/30;0.021;2.84;0.15;1;1
;3400930234815;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VILDAGLIPTINE VIATRIS 50 mg Cpr Plq/60;0.021;5.68;0.15;1;1
;3400930236635;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE VIATRIS 4 mg/5 mg Cpr Plq/30;0.021;4.62;0.15;1;1
;3400930236642;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE VIATRIS 4 mg/10 mg Cpr Plq/30;0.021;4.62;0.15;1;1
;3400930236666;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE VIATRIS 8 mg/10 mg Cpr Plq/30;0.021;6.29;0.15;1;1
;3400930236833;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;OFLOXACINE VIATRIS 1,5 mg/0,5 ml Sol auric récip unidose 20Unid/0,5ml;0.021;2.74;0.05;55;1
;3400930238264;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL TERT-BUTYLAMINE/AMLODIPINE VIATRIS 4 mg/5 mg Cpr Plq Alu/OPA/90;0.021;13.18;0.15;1;1
;3400930238271;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERIN/AMLO VIATRIS 4mg/10mg Cp Plq Alu/OPA/90;0.021;13.18;0.15;1;1
;3400930238295;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERIN/AMLO VIATRIS 8mg/10mg Cp Plq Alu/OPA/90;0.021;17.93;0.15;1;1
;3400930239490;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PHLOROGLUCINOL VIATRIS 160 mg Cpr orodisp Plq/5;0.021;0.95;0.05;288;1
;3400930241820;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SITAGLIPTINE VIATRIS SANTE 50 mg Cpr pell Plq/30;0.021;5.44;0.22;1;1
;3400930241868;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SITAGLIPTINE VIATRIS SANTE 100 mg Cpr pell Plq/30;0.021;5.44;0.22;1;1
;3400930242506;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ABIRATERONE MYLAN 500 mg Cpr pell Plq Alu/PVC/PE/PVDC/60x1;0.021;584.5;0.22;1;1
;3400930245705;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL VIATRIS 2 mg Cpr Plq/30;0.021;2.55;0.15;1;1
;3400930245729;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL VIATRIS 4 mg Cpr séc Plq/30;0.021;2.55;0.15;1;1
;3400930245743;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL VIATRIS 4 mg Cpr séc Plq/90;0.021;7.65;0.15;1;1
;3400930245767;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;PERINDOPRIL VIATRIS 8 mg Cpr Plq/90;0.021;7.65;0.15;1;1
;3400930247648;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;VILDAGLIPTINE/METFORMINE VIATRIS 50 mg/1000 mg Cpr pell Plq/60;0.021;6.51;0.025;45;1
;3400930248249;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SITAGLIPTINE/METFORMINE VIATRIS SANTE 50 mg/1000 mg Cpr pell Plq/60;0.021;6.81;0.025;48;1
;3400930248256;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;SONDELBAY 20 µg/80 µl S inj en stylo prérempli Stylo (cart)/2,4ml;0.021;168.41;0.025;1;1
;3400930255278;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;ENALAPRIL/LERCANIDIPINE VIATRIS 20 mg/20 mg Cpr pell Plq/30;0.021;4.83;0.05;1;1
;3400930263068;;MYLAN-SAG / VIATRIS SANTÉ GENERIQUES;Non renseigné;IBUPROFENE VIATRIS SANTE 400 mg Cpr pell Plq/20;0.021;0.92;0.05;200;1
